Key,Year,CompanyCode,CompanyName,OperatingRevenues,NetIncomeAfterTax,CapitalStock,EPS
2019_2395,2019,2395,研華,54144662,7351220,7004100,10.51
2019_2397,2019,2397,友通,7031784,630936,1146889,5.51
2019_2399,2019,2399,映泰,2279734,7420,1781000,0.04
2019_2405,2019,2405,浩鑫,3175090,4009,3434273,0.01
2019_2417,2019,2417,圓剛,2947147,3578,1928923,0.02
2019_2424,2019,2424,隴華,22860,-109019,300000,-3.63
2019_2425,2019,2425,承啟,4738182,106942,1014988,1.06
2019_2442,2019,2442,新美齊,4936941,186012,2636343,0.71
2019_2465,2019,2465,麗臺,3639860,-19311,535873,-0.36
2019_3002,2019,3002,歐格,684216,65440,1020000,0.64
2019_3005,2019,3005,神基,26952910,2129188,5830022,3.67
2019_3013,2019,3013,晟銘電,6028702,132900,1629350,0.82
2019_3017,2019,3017,奇鋐,36534445,957969,3533101,2.71
2019_3022,2019,3022,威強電,5606591,674064,1772898,2.82
2019_3046,2019,3046,建碁,1724976,-167582,714480,-2.35
2019_3057,2019,3057,喬鼎,1245515,-326583,1614092,-2.02
2019_3060,2019,3060,銘異,5404679,-366588,1393616,-2.66
2019_3231,2019,3231,緯創,878255078,6800768,28406121,2.4
2019_3416,2019,3416,融程電,1665595,241211,721880,3.34
2019_3494,2019,3494,誠研,985758,-331561,1794506,-1.85
2019_3515,2019,3515,華擎,13415090,597477,1206472,4.95
2019_3701,2019,3701,大眾控,7116028,42458,1903446,0.22
2019_3706,2019,3706,神達,35831960,2817880,10772829,2.65
2019_3712,2019,3712,永崴投控,8840159,-189059,2462421,-0.84
2019_4916,2019,4916,事欣科,7794299,326325,834516,4.02
2019_4938,2019,4938,和碩,1366287326,19317741,26110919,7.4
2019_5215,2019,5215,科嘉-KY,2103934,248027,543375,4.56
2019_5258,2019,5258,虹堡,3576588,17224,895426,0.19
2019_5264,2019,5264,鎧勝-KY,32635437,-630830,4204570,-1.5
2019_6117,2019,6117,迎廣,2061734,-153302,886500,-1.73
2019_6128,2019,6128,上福,6294771,352096,1275887,2.76
2019_6166,2019,6166,凌華,10497070,443171,2174973,2.04
2019_6172,2019,6172,互億,539620,9514,300000,0.32
2019_6206,2019,6206,飛捷,5330472,736522,1430623,5.15
2019_6230,2019,6230,超眾,8586172,701534,863434,8.12
2019_6235,2019,6235,華孚,2187850,-504037,1685229,-3
2019_6277,2019,6277,宏正,5032719,723133,1194711,6.05
2019_6414,2019,6414,樺漢,81506216,1080242,835745,13.22
2019_6579,2019,6579,研揚,6148380,552152,1484985,5.17
2019_6591,2019,6591,動力-KY,1184812,89248,275270,3.44
2019_6669,2019,6669,緯穎,163600423,6169254,1746368,36.42
2019_8114,2019,8114,振樺電,9745628,458978,749218,6.13
2019_8163,2019,8163,達方,19137173,899950,2800000,3.21
2019_8210,2019,8210,勤誠,6835443,911951,1197260,7.62
2019_9912,2019,9912,偉聯,597565,-112809,543506,-2.2
2019_2323,2019,2323,中環,7045247,228705,11588812,0.2
2019_2340,2019,2340,光磊,5418004,604633,3786228,1.45
2019_2349,2019,2349,錸德,7779123,-2254907,12841579,-1.76
2019_2374,2019,2374,佳能,6591161,-399264,2823628,-1.41
2019_2393,2019,2393,億光,20966541,822244,4432457,1.86
2019_2406,2019,2406,國碩,8468615,151616,2059057,0.74
2019_2409,2019,2409,友達,268791694,-19185258,96242451,-2
2019_2426,2019,2426,鼎元,2519855,179858,3006223,0.6
2019_2438,2019,2438,翔耀,431354,-82299,952159,-0.86
2019_2448,2019,2448,晶電,15959831,-3753797,10887014,-3.48
2019_2466,2019,2466,冠西電,2294655,27532,1563342,0.18
2019_2486,2019,2486,一詮,3665270,-177512,2019586,-0.9
2019_2489,2019,2489,瑞軒,15220325,4690,8093620,0.01
2019_2491,2019,2491,吉祥全,322760,449365,820080,5.48
2019_3008,2019,3008,大立光,60745008,28263082,1341402,210.7
2019_3019,2019,3019,亞光,18117631,958754,2810839,3.41
2019_3024,2019,3024,憶聲,1350219,54736,2771575,0.2
2019_3031,2019,3031,佰鴻,1763659,234486,1866742,1.28
2019_3038,2019,3038,全台,4107559,257325,1624076,1.73
2019_3049,2019,3049,和鑫,4403816,1018057,8069485,1.35
2019_3050,2019,3050,鈺德,1020063,110201,1459845,0.75
2019_3051,2019,3051,力特,2514724,-169313,3253324,-0.52
2019_3059,2019,3059,華晶科,6189352,84308,2753613,0.31
2019_3149,2019,3149,正達,2866074,-60369,2063936,-0.29
2019_3356,2019,3356,奇偶,1381125,19956,898645,0.22
2019_3383,2019,3383,新世紀,744469,-231123,700000,-3.3
2019_3406,2019,3406,玉晶光,12045811,2522333,1110927,24.79
2019_3437,2019,3437,榮創,4037141,-207225,1445480,-1.43
2019_3454,2019,3454,晶睿,6573617,274905,870339,3.19
2019_3481,2019,3481,群創,251971209,-17442990,97110720,-1.77
2019_3504,2019,3504,揚明光,4819901,4549,1140598,0.04
2019_3535,2019,3535,晶彩科,1765856,116473,790523,1.47
2019_3557,2019,3557,嘉威,1690231,217451,723004,3.25
2019_3563,2019,3563,牧德,2543441,852599,426082,20.01
2019_3576,2019,3576,聯合再生,18139112,-5686065,26653375,-2.26
2019_3591,2019,3591,艾笛森,2259604,-286302,1250014,-2.39
2019_3622,2019,3622,洋華,913081,133677,1513276,0.88
2019_3669,2019,3669,圓展,2141375,73304,929200,0.79
2019_3673,2019,3673,TPK-KY,136606695,208882,4066638,0.51
2019_3698,2019,3698,隆達,9054933,-309651,5193864,-0.61
2019_4934,2019,4934,太極,2328813,-484003,2000000,-2.42
2019_4935,2019,4935,茂林-KY,5286248,344564,1309371,2.63
2019_4942,2019,4942,嘉彰,7622723,649955,1423676,4.57
2019_4956,2019,4956,光鋐,1191440,-126879,1004082,-1.26
2019_4960,2019,4960,誠美材,14896250,-688559,6657285,-1.03
2019_4976,2019,4976,佳凌,1241395,-92998,1171820,-0.81
2019_5234,2019,5234,達興材料,4530841,650421,1027159,6.33
2019_5243,2019,5243,乙盛-KY,10102252,499541,1685289,2.96
2019_5484,2019,5484,慧友,285642,-101270,681151,-1.49
2019_6116,2019,6116,彩晶,16337046,794505,31339339,0.25
2019_6120,2019,6120,達運,15851885,-190141,6655551,-0.29
2019_6131,2019,6131,鈞泰國際,2940,-60865,1020284,-0.64
2019_6164,2019,6164,華興,909011,-60037,1000002,-0.6
2019_6168,2019,6168,宏齊,2163869,15081,2060698,0.07
2019_6176,2019,6176,瑞儀,56120587,5869843,4650273,12.62
2019_6209,2019,6209,今國光,3391609,-113925,1631632,-0.7
2019_6225,2019,6225,天瀚,12330,-8722,1190767,-0.07
2019_6226,2019,6226,光鼎,1023540,147525,1149518,1.32
2019_6278,2019,6278,台表科,37906373,2035222,2923984,6.96
2019_6289,2019,6289,華上,114295,-122674,807781,-1.52
2019_6405,2019,6405,悅城,597237,403,658000,0.01
2019_6443,2019,6443,元晶,4440874,-200616,3790167,-0.6
2019_6456,2019,6456,GIS-KY,119723967,3385400,3394398,10.02
2019_6477,2019,6477,安集,1565568,208704,944566,2.21
2019_6668,2019,6668,中揚光,1392749,119085,683923,1.75
2019_6706,2019,6706,惠特,3717808,316341,667449,5.19
2019_8104,2019,8104,錸寶,1672591,50926,676301,0.76
2019_8105,2019,8105,凌巨,8814979,-200902,4415449,-0.45
2019_8215,2019,8215,明基材,13942969,257124,3206745,0.8
2019_2314,2019,2314,台揚,5798880,1684,2280283,0.01
2019_2321,2019,2321,東訊,1563994,-115393,3153326,-0.78
2019_2332,2019,2332,友訊,16996048,-508327,6519961,-0.78
2019_2345,2019,2345,智邦,55401047,4950495,5580514,8.91
2019_2412,2019,2412,中華電,207520061,32788546,77574465,4.23
2019_2419,2019,2419,仲琦,10325500,219959,3289862,0.98
2019_2439,2019,2439,美律,36397793,2548612,2086684,12.51
2019_2444,2019,2444,兆勁,1575950,-26620,1055576,-0.26
2019_2450,2019,2450,神腦,28864873,411231,2582527,1.59
2019_2455,2019,2455,全新,2530909,514325,1849059,2.79
2019_2485,2019,2485,兆赫,7779711,-116859,3176890,-0.37
2019_2498,2019,2498,宏達電,10014966,-9358078,8188086,-11.43
2019_3025,2019,3025,星通,544995,49503,709206,0.7
2019_3027,2019,3027,盛達,623090,-18221,988563,-0.18
2019_3045,2019,3045,台灣大,124420913,12481167,35093545,4.51
2019_3047,2019,3047,訊舟,5488422,60772,1864916,0.33
2019_3062,2019,3062,建漢,5707963,51352,3286054,0.16
2019_3311,2019,3311,閎暉,2295774,-30495,600000,-0.24
2019_3380,2019,3380,明泰,15825808,238903,5425901,0.44
2019_3419,2019,3419,譁裕,1576277,-69757,1204804,-0.58
2019_3596,2019,3596,智易,32897900,1313498,2085350,6.85
2019_3682,2019,3682,亞太電,14246066,-5200072,38171964,-1.78
2019_3694,2019,3694,海華,7678552,-114386,1504958,-0.76
2019_3704,2019,3704,合勤控,24026346,106753,4411773,0.25
2019_4904,2019,4904,遠傳,83865872,8734984,32585008,2.68
2019_4906,2019,4906,正文,18057131,201193,3568835,0.57
2019_4977,2019,4977,眾達-KY,2534015,266970,680200,4.22
2019_5388,2019,5388,中磊,31797130,1032953,2490548,4.21
2019_6136,2019,6136,富爾特,852656,78962,1155364,0.68
2019_6142,2019,6142,友勁,3393006,-339135,2682357,-1.26
2019_6152,2019,6152,百一,4535742,14073,1677385,0.08
2019_6216,2019,6216,居易,921333,151577,849976,1.8
2019_6285,2019,6285,啟碁,62239582,1461173,3902323,3.76
2019_6416,2019,6416,瑞祺電通,4431795,288980,680357,4.28
2019_6442,2019,6442,光聖,2424158,-19278,693000,-0.28
2019_6674,2019,6674,鋐寶科技,2832098,10514,668871,0.16
2019_8011,2019,8011,台通,1512335,-60694,1186204,-0.51
2019_8101,2019,8101,華冠,2443687,-47010,2080888,-0.23
2019_1471,2019,1471,首利,930189,-356524,1504145,-2.37
2019_1582,2019,1582,信錦,8582344,941542,1237242,7.61
2019_2059,2019,2059,川湖,4868807,1558250,952971,16.35
2019_2308,2019,2308,台達電,268131397,23117797,25975433,8.9
2019_2313,2019,2313,華通,56174889,3822418,11918206,3.21
2019_2316,2019,2316,楠梓電,5094456,550432,2030450,2.55
2019_2327,2019,2327,國巨,41306656,6944793,4302571,16.35
2019_2328,2019,2328,廣宇,25600708,1029323,5183462,1.99
2019_2355,2019,2355,敬鵬,17848498,660825,3974954,1.66
2019_2367,2019,2367,燿華,22418326,1735300,6194072,2.8
2019_2368,2019,2368,金像電,18990719,129726,5464879,0.24
2019_2375,2019,2375,凱美,4547218,330361,1940631,2.83
2019_2383,2019,2383,台光電,24865522,3240845,3197080,10.14
2019_2385,2019,2385,群光,92552325,5838817,7344975,8.45
2019_2392,2019,2392,正崴,97820336,1987361,5123269,4.1
2019_2402,2019,2402,毅嘉,6148946,226792,3075366,0.74
2019_2413,2019,2413,環科,3636647,-188856,1273592,-1.48
2019_2415,2019,2415,錩新,2189264,49948,800000,0.62
2019_2420,2019,2420,新巨,2669131,486389,1526487,3.19
2019_2421,2019,2421,建準,11659915,680801,2509297,2.71
2019_2428,2019,2428,興勤,5814232,1115990,1281127,8.71
2019_2429,2019,2429,銘旺科,972295,-126199,367362,-3.95
2019_2431,2019,2431,聯昌,2967216,8872,1109270,0.08
2019_2440,2019,2440,太空梭,2766521,-36875,1391173,-0.27
2019_2456,2019,2456,奇力新,15870564,1147305,2469782,4.71
2019_2457,2019,2457,飛宏,10694604,-38136,3376884,-0.11
2019_2460,2019,2460,建通,3443022,-191576,1692000,-1.13
2019_2462,2019,2462,良得電,4709422,132724,1424846,0.93
2019_2467,2019,2467,志聖,4438288,312390,1492055,2.09
2019_2472,2019,2472,立隆電,7038472,432991,1292198,3.35
2019_2476,2019,2476,鉅祥,4994778,331508,1849683,1.79
2019_2478,2019,2478,大毅,4509466,387280,1452490,2.3
2019_2483,2019,2483,百容,1788578,158551,1106188,1.44
2019_2484,2019,2484,希華,2298489,121377,1594210,0.76
2019_2492,2019,2492,華新科,30134180,6648906,4858000,13.72
2019_2493,2019,2493,揚博,2482446,228519,1144373,2
2019_3003,2019,3003,健和興,3502493,422113,1556549,2.71
2019_3011,2019,3011,今皓,1349993,-87984,1127192,-0.78
2019_3015,2019,3015,全漢,14259326,135390,1922620,0.7
2019_3021,2019,3021,鴻名,2510517,136418,958135,1.44
2019_3023,2019,3023,信邦,17886170,1718511,2326694,7.47
2019_3026,2019,3026,禾伸堂,14601179,792800,1579908,5.02
2019_3032,2019,3032,偉訓,7689600,280860,1132856,2.5
2019_3037,2019,3037,欣興,82535553,3259882,15047323,2.24
2019_3042,2019,3042,晶技,8430970,671782,3097570,2.17
2019_3044,2019,3044,健鼎,54450944,6037254,5256059,11.49
2019_3058,2019,3058,立德,4522339,-15592,1649374,-0.1
2019_3090,2019,3090,日電貿,8820029,593240,1786572,3.32
2019_3229,2019,3229,晟鈦,563837,-152692,935159,-1.63
2019_3296,2019,3296,勝德,2813327,26037,982244,0.27
2019_3308,2019,3308,聯德,603756,-93425,985696,-0.95
2019_3321,2019,3321,同泰,2279609,-393298,1262185,-4.22
2019_3338,2019,3338,泰碩,4669367,292582,872090,3.38
2019_3376,2019,3376,新日興,11818610,1297956,1812543,7.25
2019_3432,2019,3432,台端,53254,45350,665860,0.68
2019_3501,2019,3501,維熹,4861898,520487,1182579,4.4
2019_3533,2019,3533,嘉澤,15088872,2076043,1034779,20.11
2019_3550,2019,3550,聯穎,3529149,49211,850000,0.58
2019_3593,2019,3593,力銘,516522,-176940,830425,-2.59
2019_3605,2019,3605,宏致,7311836,311498,1223959,2.55
2019_3607,2019,3607,谷崧,4313919,-566859,1216622,-4.66
2019_3645,2019,3645,達邁,1760484,106669,1297385,0.82
2019_3653,2019,3653,健策,5488520,780539,1210254,6.55
2019_3679,2019,3679,新至陞,3957144,337622,622962,5.42
2019_4545,2019,4545,銘鈺,1797291,14160,770000,0.18
2019_4912,2019,4912,聯德控股-KY,5042657,259447,474720,5.47
2019_4915,2019,4915,致伸,80649608,2134870,4485808,4.8
2019_4927,2019,4927,泰鼎-KY,10387249,827051,1890409,4.46
2019_4943,2019,4943,康控-KY,5124518,419892,1366843,3.28
2019_4958,2019,4958,臻鼎-KY,120067508,8685202,9022299,9.93
2019_4989,2019,4989,榮科,2984117,34113,1530850,0.22
2019_4999,2019,4999,鑫禾,2247357,207093,744172,2.78
2019_5469,2019,5469,瀚宇博,43142275,2816904,4914413,6.05
2019_6108,2019,6108,競國,7917468,354752,1598993,2.22
2019_6115,2019,6115,鎰勝,6540704,573521,1876622,3.06
2019_6133,2019,6133,金橋,1145115,22143,1170064,0.19
2019_6141,2019,6141,柏承,3046243,545412,1299645,4.2
2019_6153,2019,6153,嘉聯益,17028640,411057,5442796,0.9
2019_6155,2019,6155,鈞寶,649900,80341,866676,0.93
2019_6165,2019,6165,捷泰,2265,-27007,496824,-0.54
2019_6191,2019,6191,精成科,21845651,1030115,5155469,2.01
2019_6197,2019,6197,佳必琪,3609423,288633,1220859,2.4
2019_6205,2019,6205,詮欣,1176905,112710,718391,1.57
2019_6213,2019,6213,聯茂,23791315,2463300,3029572,8.13
2019_6224,2019,6224,聚鼎,1655491,368067,800018,4.6
2019_6251,2019,6251,定穎,13717231,155306,2810594,0.55
2019_6269,2019,6269,台郡,26033230,3153203,3346328,10.02
2019_6282,2019,6282,康舒,20583559,1484573,5166213,2.87
2019_6412,2019,6412,群電,34415370,1720487,3867154,4.51
2019_6449,2019,6449,鈺邦,2002841,139071,845011,1.66
2019_6672,2019,6672,騰輝電子-KY,5453285,471742,706543,6.85
2019_6715,2019,6715,嘉基,2245138,156114,570000,3.04
2019_8039,2019,8039,台虹,7583654,630681,2091197,3.02
2019_8046,2019,8046,南電,31093989,308203,6461655,0.48
2019_8103,2019,8103,瀚荃,3133851,175680,813994,2.16
2019_8213,2019,8213,志超,21701863,1070440,2712425,4.08
2019_8249,2019,8249,菱光,4169494,183626,1270550,1.45
2019_2347,2019,2347,聯強,339994666,6815243,16679470,4.09
2019_2414,2019,2414,精技,18974025,293529,1617358,1.81
2019_2430,2019,2430,燦坤,18916966,211826,1664688,1.27
2019_2459,2019,2459,敦吉,7569178,445167,1059006,4.2
2019_3010,2019,3010,華立,54681829,1415822,2313901,6.12
2019_3028,2019,3028,增你強,26992869,230581,2138249,1.08
2019_3033,2019,3033,威健,48224086,260394,3677513,0.71
2019_3036,2019,3036,文曄,335187151,2530940,5914369,4.32
2019_3048,2019,3048,益登,96876837,367792,2225726,1.65
2019_3055,2019,3055,蔚華科,2910805,10169,1024419,0.11
2019_3209,2019,3209,全科,39572068,288345,1797843,1.66
2019_3312,2019,3312,弘憶股,12704736,154917,1180321,1.31
2019_3528,2019,3528,安馳,4118541,181794,656160,2.77
2019_3702,2019,3702,大聯大,527601353,6453401,18790568,3.84
2019_5434,2019,5434,崇越,31700516,1722308,1816996,9.48
2019_6189,2019,6189,豐藝,22824272,469655,1790452,2.62
2019_6281,2019,6281,全國電,17525668,440581,991729,4.44
2019_8070,2019,8070,長華,15464381,1098144,638799,17.19
2019_8072,2019,8072,陞泰,804056,-92421,800000,-1.16
2019_8112,2019,8112,至上,112585743,1282549,3784965,3.41
2019_2427,2019,2427,三商電,3039686,115872,1843145,0.63
2019_2453,2019,2453,凌群,5910857,129150,1000000,1.29
2019_2468,2019,2468,華經,2219941,45940,699612,0.66
2019_2471,2019,2471,資通,722504,80072,472539,1.69
2019_2480,2019,2480,敦陽科,5521432,446501,1063603,4.2
2019_3029,2019,3029,零壹,8915170,351313,1246352,2.85
2019_3130,2019,3130,一零四,1636383,286001,331907,8.62
2019_4994,2019,4994,傳奇,3711839,495834,1106390,4.48
2019_5203,2019,5203,訊連,1454646,379945,845992,4.53
2019_6112,2019,6112,聚碩,12306999,379456,1883573,2.58
2019_6183,2019,6183,關貿,1725468,293282,1500000,1.96
2019_6214,2019,6214,精誠,22051023,1808042,2693933,7.31
2019_2312,2019,2312,金寶,137549891,453735,14591252,0.34
2019_2317,2019,2317,鴻海,5342810995,115308736,138629906,8.32
2019_2354,2019,2354,鴻準,99802129,7129801,14144852,5.04
2019_2359,2019,2359,所羅門,3737064,318447,1714711,1.86
2019_2360,2019,2360,致茂,13909634,1854481,4206685,4.48
2019_2373,2019,2373,震旦行,13605113,1374792,2362025,6.12
2019_2390,2019,2390,云辰,621283,-180666,2140216,-0.84
2019_2404,2019,2404,漢唐,23920633,2815298,1905867,14.77
2019_2423,2019,2423,固緯,2552976,312096,1450472,2.15
2019_2433,2019,2433,互盛電,4324684,611951,1444960,4.24
2019_2461,2019,2461,光群雷,5199022,-119835,1593246,-0.79
2019_2464,2019,2464,盟立,12507333,681670,1955312,3.49
2019_2474,2019,2474,可成,91628115,11272124,7703911,14.63
2019_2477,2019,2477,美隆電,3869031,419980,1982165,2.12
2019_2482,2019,2482,連宇,986727,23913,620725,0.39
2019_2488,2019,2488,漢平,2537770,279920,799994,3.5
2019_2495,2019,2495,普安,1378533,202573,2762907,0.73
2019_3018,2019,3018,同開,1064833,-218349,735121,-2.99
2019_3030,2019,3030,德律,4386806,938698,2362160,3.97
2019_3043,2019,3043,科風,1209349,76714,1948781,0.39
2019_3305,2019,3305,昇貿,5224806,169247,1182653,1.43
2019_3450,2019,3450,聯鈞,5750790,239226,1456814,1.64
2019_3518,2019,3518,柏騰,546881,-197484,807522,-2.5
2019_3617,2019,3617,碩天,9345048,506107,809510,6.25
2019_3665,2019,3665,貿聯-KY,23092145,1843989,1305174,15.54
2019_5225,2019,5225,東科-KY,10530374,308155,615040,5.04
2019_6139,2019,6139,亞翔,16591857,499011,2255409,2.21
2019_6192,2019,6192,巨路,6257649,717635,1068398,6.72
2019_6196,2019,6196,帆宣,24182681,703006,1868400,3.78
2019_6201,2019,6201,亞弘電,3235177,239549,892000,2.69
2019_6215,2019,6215,和椿,1542260,49331,827897,0.6
2019_6283,2019,6283,淳安,1228691,4524,1480791,0.03
2019_6409,2019,6409,旭隼,12936382,2131032,833015,25.87
2019_6558,2019,6558,興能高,2006728,161663,866683,1.88
2019_6698,2019,6698,旭暉應材,854165,207711,663898,3.4
2019_8021,2019,8021,尖點,3006253,190275,1421805,1.34
2019_8201,2019,8201,無敵,1199975,-65332,623663,-1.05
2019_1435,2019,1435,中福,21230,20673,1397801,0.16
2019_1437,2019,1437,勤益控,581292,881407,2033713,4.33
2019_1516,2019,1516,川飛,672436,13307,333509,0.4
2019_2062,2019,2062,橋椿,6119558,70266,1630142,0.43
2019_2348,2019,2348,海悅,1733877,565055,869717,6.59
2019_2358,2019,2358,廷鑫,2057862,1173,946162,0.01
2019_2443,2019,2443,億麗,690347,-276343,1456870,-1.9
2019_2496,2019,2496,卓越,881610,76118,174594,4.41
2019_2514,2019,2514,龍邦,9295613,865253,4047293,1.87
2019_2904,2019,2904,匯僑,505225,134891,690344,1.96
2019_3040,2019,3040,遠見,201462,85934,630000,1.36
2019_4536,2019,4536,拓凱,7224899,865782,908200,9.53
2019_5284,2019,5284,jpp-KY,1437581,91402,436646,2.31
2019_5871,2019,5871,中租-KY,59132232,15468812,13282000,11.65
2019_6184,2019,6184,大豐電,2007085,502311,1582306,3.39
2019_6464,2019,6464,台數科,3086340,697290,1226947,5.68
2019_6504,2019,6504,南六,6546829,526005,726000,7.25
2019_6581,2019,6581,鋼聯,1650701,398825,1112709,3.58
2019_6592,2019,6592,和潤企業,12116446,2235585,5150004,5.81
2019_6625,2019,6625,必應,1217045,3190,373334,0.09
2019_6641,2019,6641,基士德-KY,1992051,230905,340000,6.79
2019_6655,2019,6655,科定,2575521,155910,756085,2.25
2019_6670,2019,6670,復盛應用,17200853,2176302,1310300,16.61
2019_6671,2019,6671,三能-KY,1895403,188940,607500,3.11
2019_8033,2019,8033,雷虎,815458,-63629,1126298,-0.57
2019_8341,2019,8341,日友,2620308,992998,1115000,8.91
2019_8404,2019,8404,百和興業-KY,6567553,359353,3151781,1.14
2019_8411,2019,8411,福貞-KY,6072725,-60204,1753982,-0.34
2019_8422,2019,8422,可寧衛,2706574,1178988,1088880,10.83
2019_8427,2019,8427,基勝-KY,4637001,48368,1042610,0.46
2019_8442,2019,8442,威宏-KY,6458112,212352,599997,4.2
2019_8463,2019,8463,潤泰材,3082428,87797,1500000,0.59
2019_8464,2019,8464,億豐,23928962,4503531,2930202,15.37
2019_8466,2019,8466,美喆-KY,3468163,402465,660590,6.09
2019_8467,2019,8467,波力-KY,1437878,132118,495340,2.67
2019_8473,2019,8473,山林水,4446968,304995,1348123,2.25
2019_8478,2019,8478,東哥遊艇,3690115,46117,908933,0.5
2019_8480,2019,8480,泰昇-KY,1977366,345164,392700,8.79
2019_8481,2019,8481,政伸,1234529,227906,666019,3.42
2019_8482,2019,8482,商億-KY　,4026937,842428,1111120,7.67
